quelle,labela,labelb1,labelc1,labelb2,labelc2,labelb3,labelc3,labelb4,labelc4,labelb5,labelc5,labeld,inhalt,index_binar
dummy536,N,N,N,N,N,N,N,N,N,N,N,N,es war einmal ein pater der war so zufrieden und gluecklich dass er ueber seine hausthuer schreiben liess ich lebe ohne sorgen da kam einst der koenig des landes vorueber und las das und liess den pater zu sich kommen wenn er so ohne sorgen lebe dann wolle er ihm etwas aufgeben was er binnen acht tagen loesen solle er solle zu ihm kommen nicht nackt und nicht bekleidet nicht reitend nicht fahrend nicht spazierend dann solle er ihm sagen wie tief das meer wie hoch der himmel und wie schwer der mond sei was er der koenig werth sei wo der mittelpunkt der erde zu finden und was er der koenig denke,0
dummy536,N,N,N,N,N,N,N,N,N,N,N,N,der pater blieb sorgenvoll und nachdenklich zurueck wie er das anzufangen habe das bemerkte sein schaeferknecht und fragte ihn warum er so traurig sei da erzaehlt ihm der pater seine sorge wenns weiter nichts ist sagt der schaefer und bittet den pater so lange die schafe zu hueten bis er hingehe und die fragen beantworte das geschieht auch der schaefer entkleidet sich nun wickelt sich in ein fischernetz und geht in die naehe des schlosses wie er in die naehe des koenigs kommt laesst er sich auf alle viere nieder und kriecht vor ihn hin ueber die tiefe des meeres befragt gibt er an es sei einen steinwurf tief der himmel aber sei keine tagereise hoch da unser herr christus am nachmittage zu dem schaecher gesagt habe heute noch sollst du mit mir im paradiese sein der mond bestehe aus vier vierteln vier viertel aber seien ein pfund drum sei der mond grade ein pfund schwer was den werth des koenigs angehe so sei unser herr christus fuer dreissig silberlinge verkauft worden wenn er den koenig zu neunundzwanzig also um einen weniger an werth anschlage so moechte das wohl seinem werthe entsprechen wie er nun den mittelpunkt der erde bezeichnen sollte ging er auf den hof hinaus und hat verschiedene kreise in demselben gezogen zuletzt nahm er einen stock und steckte ihn im mittelpunkte eines kreises in die erde da solle der koenig hineingraben lassen da werde er grade auf den mittelpunkt der erde kommen die letzte frage beantwortete er dahin der koenig denke er sei der pater dem sei aber nicht so indem er nur des paters schaefer sei da erstaunte der koenig ueber den klugen schaefer und machte ihn zum pater dieser aber musste fortan die schafe hueten,0
dummy536,N,N,N,N,N,N,N,N,N,N,N,N,von dem 85jaehrigen statthalter schoen in zierstorf durch pogge in poelitz vgl muellenhoff s 153,0
dummy537,N,N,N,N,N,N,N,N,N,N,N,N,dor wir mal eins en koenig de ne huebsche dochter hadd dei verleiwt sik in einen soldaten de koenig wull sei em nich girn laten wuest œwer nich woans hei dat anfangen suell denn grad tau ne seggen wull hei ok nich donn tauletzt kem hei up den gedanken em na vagel fenus tau schicken uem em drei feddern tau halen hei dacht dorbi œwer hei wuerr wol nich wedder kamen denn vagel fenus fret alle minschen up de hen na em kemen hei seggt also tau den suldaten ik will di mine dochter gęben wenn du mi drei feddern von vagel fenus halen deist de suldat seggt ja wol dat wick daun de suldat makt sik nu up den weg as hei in dat irste koenigrik kuemt droept hei den koenig unnerwęgens de koenig froegt em wo hei hen will ja hei wull na vagel fenus un von em drei feddern halen wenn hei dei bringen ded denn wull sin koenig em sin dochter gęben ob hei nich wuest wo de weg hen gueng as dit de koenig huert seggt hei tau em wenn hei denn doch einmal hen na vagel fenus wull so suell hei em ok mal glik fragen wo dat einmal taugan ded hei hadd dor drei grote lindenboem voer sine doer stan de wiren suenst uemmer so schoen graeun węst un nu mit einmal verdroegten sei em woans dat woll taugan ded dat sei nu nicht mir as suenst wassen deden wenn hei dat daun ded wull hei em ok vęl geld gęben so vęl as hei man furtkrigen kuenn de suldat seggt ja woll dat wick daun un as de koenig em nu den weg wist hett dor geit hei wider un as hei in dat tweite koenigrik kuemt droept hei den koenig ok uennerwęgens de froegt em denn wo hei hen will hei seggt hei wull na vagel fenus un von em drei feddern halen wenn hei dei sinen koenig bringen ded denn so wull dei em sin dochter gęben donn seggt de koenig wenn hei denn doch einmal hen na vagel fenus wull denn suell hei em ok mal fragen wo dat einmal taugan ded dat hei nu uemmer mit kriegen verluest hei hadd uemmer vęl kriegt un ok uemmer gewunnen nu œwer verluer hei uemmer wenn hei dat daun ded denn wull hei em ok grot dorfoer belohnen un hei wist em den weg bet an dat grote water dor wuerr hei einen faehrmann finnn dei sett de minschen œwer denn suell hei man raupen de suldat de seggt ja wol dat wick daun und geit wider as hei nu ant water kuemt roept hei den faehrmann hal œwer faehrmann dei kuemt nu ok un froegt em denn wo hei hen will o ik will na vagel fenus hen wat wist du dor ik will drei feddern von em halen wenn ik dei minen koenig bringen dau denn will hei mi sin dochter gęben donn seggt de faehrmann denn frag em ok mal wo lang ik noch œwerfueren sall un ob ik nicht bald afloest ward ik hevv nu all so lang fuert ja woll dat wick daun seggt de suldat un as hei nu up vagel fenus insel ankuemt droept hei dor ein oll dam dat wir vagel fenus sin hushoellersch de backt grad pannkaukeu as de em sueht donn verfirt sei sik un seggt tau em mein gott wo kuemst du her hei seggt ik wull drei feddern von vagel fenus halen wenn ik dei minen koenig bringen dau denn will hei mi sin dochter tau fru gęben un denn wir dor ein koenig dei hett drei grote lindenboem voer de doer stan de suend suenst uemmer so schoen graeun węst un nu mit einmal verdroegen sei em wo dat woll einmal taugan deit sueck fragen un denn wir dor ein anner koenig de hadd suenst uemmer so vęl glueck int kriegen hadd un nu mit einmal verluest hei uemmer wo dat woll taugan mag un de faehrmann de wull weeten wo lang hei noch fueren muest bet hei afloest wuerr hei hadd nu all so lang œwerfuert donn seggt sei tau em ja œwers wenn vagel fenus nu tau hus kuemt un droept di hir denn vertęrt hei di o dat ward hei woll nicht daun seggt hei du hest dor œwer sonn schoene pannkauken un ik buen so hungerig giff mi n por af dat deit sei denn nu ok un as hei naug ęten hett donn seggt sei tau em vagel fenus kann nu jeden ogenblick tau hus kamen ik will di wat seggen krup uennert bedd denn ward hei di woll nicht marken ik slap œwer nacht bi em un wenn ik em denn fragen dau denn kannst du t so hueren wat hei seggen deit dat deit hei denn nu ok as hei ęben uenner is donn kuemt vagel fenus ok all angebrust un hei ruekt ok glik dat dor minschen suend hier suend wol minschen froegt hei ne dat kuemt di man so voer dat dau ik woll man un so vertuescht sei em dat hei ett nu noch irst en bęten un donn geit hei tau bedd un sei leggt sik ok glik dorup bi em hen as hei nu en bęten inslapen is donn ritt sei em ne fedder ut vagel fenus dei fohrt up un seggt wat ritst du mi sei seggt o mi hadd droemt von einen koenig de hadd drei grote lindenboem vor sine doer stan de suend suenst uemmer so schoen graeun węst un nu mit einmal verdroegen sei em wo dat woll taugan mag ja seggt hei dor suend minschen uenner vergraben worden de ęr knaken sall de koenig man wedder ruter graben denn warden sin boem ok woll wedder graeun warden de suldat nu dei liggt unnern bett un huert t mit an un vagel fenus sloept nu wedder in as hei nu en bęten slapen hett do ritt sei em de tweite fedder ut vagel fenus fohrt nu wedder up un froegt ganz murrsch wat ritst du mi ja mi hadd droemt seggt sei vun einen koenig de hadd uemmer vęl kriegt un ok vęl glueck mit kriegen hadd un nu mit einmal verluest hei uemmer wo dat woll taugan mag ja dor suend sin generals an schuld de suend em untru worden hei suell sin ersten general man henrichten laten denn wuerrt woll anners warden de suldat nu de liggt uennern bett un huert t mit an un vagel fenus sloept nu wedder in as hei eben inslapen ist ritt sei em de druedd fedder ut vagel fenus œwer ward nu dull un boes un wir ęr binah tau kopp stęgen un froegt ęr wat ritst du mi sei seggt mi hadd droemt von den faehrmann hir de hadd nu all so lang fuert un wir noch uemmer nich afloest wo lang de woll noch fuern muest wat wust du dorvan weeten seggt vagel fenus un willt er tauirst ok gor nich seggen tauletzt œwer seggt hei wenn hei einen wedder œwerfueren deit denn sall hei denn man sinen reimen œwerhengen denn is hei erloest un dei moet denn so lang fuern bet hei einen annern ok den reimen œwerhengt un de suldat de liggt nu unnern bedd un huertt mit an un vagel fenus sloept nu wedder in as vagel fenus nu an n annern morgen upwaken deit donn kuemt em t wedder so voer as wenn dor wol minschen suend un brust lang innen hus heruem un dorup ett hei noch en bęten un ast nu vull morgen ward donn brust hei wedder af un de suldat dei kuemt nu unnert bedd herut un de hushoellersch gift em de drei gollen feddern un pannkauken ok tau ęten un as hei nu naug ęten hett donn seggt sei tau em nu mak du dat du wegkamen deist un holl di jo nicht lang mir up vagel fenus de kuenn wedder kamen un wenn hei di hir drapen deit denn kuenn dat leger warden un de suldat de geit un as hei wedder bin faehrmann is donn froegt de em na wat hett vagel fenus seggt de suldat de seggt o hei hett nicks seggt suelben suest du mal eins hen na em gan un em suelben mal fragen denn ward hei di t wol seggen un as hei nu an n lann is un n enn von den faehrmann af donn roept hei em un seggt vagel fenus de hett seggt wenn du einen dinen reimen œwersmiten deist denn buest du erloest un de anner moet denn so lang wedder fuern bet hei einen annern den reimen wedder œwersmiten deit donn seggt de faehrmann taeuf dat sueck irer wuest hebben denn wuck di den reimen œwerhengt hebben as de suldat nu bi den letzten koenig kuemt donn seggt hei em woans dat mit sin kriegen stuenn dat sin generals dor an schuld wiren dat hei uemmer verleisen ded sin irst general dei wir em untru worden den suell hei man bestrafen do ward de koenig denn so dull un boes un lett ne tunn utslan un sinen general gefangen nęmen un stikt em dor in und krigt vir ossen dorvoer un de moeten em so lang in de tunn ruem fuern bet hei dod is un nu gewinnt de koenig ok wedder un den suldaten gift hei ne kutsch un vir pird un kutscher un bedeinten dat hei nich mir tau gan brukt un as hei nu bi n irsten koenig kuemt so seggt hei em woans dat mit sin linden stuenn dat dor minschen uenner vergraben suend un dei ęr knaken suell hei man wedder uenner rut graben denn wuerrn sin boem wol wedder graeun warden dat deit hei denn ok un as hei de knaken uenner rut purrt hett donn warden de boem ok wedder graeun donn freut sik denn de koenig nu gor un gor tau vęl un gift em so vęl geld as hei furt krigen kann un as de suldat as en groten herr bi sinen koenig ankamen deit un em de drei gollen feddern von vagel fenus gift donn hett de koenig nicks mir intowennen un gift em sin dochter tau fru,0
dummy537,N,N,N,N,N,N,N,N,N,N,N,N,gymnasiast l kroeger aus kluetz von seinem vater erzaehlt,0
dummy538,N,N,N,N,N,N,N,N,N,N,N,N,es war einmal ein schneidergeselle namens hans der sass auf seinem sessel und ueberlegte wie das menschliche leben muehe und arbeit sei den ganzen lieben tag ueber dachte er bei sich muss ich die eiserne stange in meiner hand haben und dabei mich von fliegen zerstechen lassen wie viele ehre wird dem krieger zu theil und welcher beifall bei den toechtern des landes und doch mag oftmals sein ganzer kriegsruhm nur der bunte rock sein  das werk eines kunstfertigen schneiders,0
dummy538,N,N,N,N,N,N,N,N,N,N,N,N,klapp schlug er eine neben ihm stehende fliegenklappe zu und freute sich seines fanges er legte nadel und arbeit nieder und zaehlte die fliegen es waren ihrer fuenfzig wenn du nicht arbeiten willst rief der meister so nimm hier deinen lohn und dort dein raenzel hans musste gehorchen er zog nun von dannen ueber land und meer sah manches dorf und manche stadt und lernte wiewohl oft bettelnd die menschen kennen eine hauptlehre die er dabei gewann und wozu ihm sein gewerbe auch gelegenheit gab war die der schein truegt,0
dummy538,N,N,N,N,N,N,N,N,N,N,N,N,als er nun arm und zerlumpt geworden war da fiel ihm jene wahrheit so recht aufs herz er nahm ein blatt papier schrieb mit grossen buchstaben darauf fuenfzig geschlagen auf ein mal und steckte das blatt an seinen hut ermuedet legte er sich darauf hin unter eine eiche am wege und schlummerte ein ploetzlich fuehlte er sich geruettelt er erwachte und zwei vornehme herren standen mit entbloessten haeuptern vor ihm,0
dummy538,N,N,N,N,N,N,N,N,N,N,N,N,in dem koenigreiche naemlich in dem hans sich befand wuethete unter manchen andern ungethuemen auch ein unbezwingbarer riese der jaehrlich zehn jungfrauen fuer sein frauenzimmer verlangte denn so wild er auch war so mochte er doch gar wohl ein niedliches gesichtchen die jungfrauen pflegten durchs los bezeichnet zu werden das ging dem koenige und den herren des landes durch mark und bein schon oftmals hatten sie einen kampf gegen den riesen gewagt aber vergeblich der koenig sandte das land wohl auf und ab zu fuss und ross ob nicht jemand den riesenkampf uebernehmen wolle er gelobte geld und ehren und die schoenste seiner toechter,0
dummy538,N,N,N,N,N,N,N,N,N,N,N,N,herr sprachen die beiden gesandten zu hans eure kraft muss gross sein da ihr fuenfzig schluget auf einmal vermoeget ihr den riesen der das land so hart plagt zu bezwingen so wird die schoenste koenigstochter und gold und ehren euch belohnen,0
